date1,province_code,influenza,influenza_death,dengue_fever_death,dengue_fever,diarrhoea,diarrhoea_death
12/15/2001,41,1303,0,0,253,13,0
12/15/2001,37,745,0,1,565,52,0
12/15/2001,34,1002,0,0,157,18,0
12/15/2001,57,1605,0,0,338,11,0
12/15/2001,48,261,0,0,1199,17,0
12/15/2001,36,1453,0,0,9681,71,0
12/15/2001,59,2353,0,0,1232,8,0
12/15/2001,60,76,0,0,77,226,0
12/15/2001,52,2533,0,0,1921,198,0
12/15/2001,62,356,0,0,536,4,0
12/15/2001,46,790,0,0,1621,97,2
12/15/2001,39,2,0,0,2245,73,0
12/15/2001,63,1087,0,0,406,12,0
12/15/2001,51,651,0,0,507,60,0
12/15/2001,64,484,0,0,242,22,0
12/15/2001,54,1013,0,0,160,9,0
1/15/2002,15,4735,0,0,77,2478,0
1/15/2002,27,2283,0,0,77,1043,0
1/15/2002,3,430,0,0,77,243,0
1/15/2002,29,5317,0,0,77,1473,0
1/15/2002,25,1806,0,0,77,896,0
1/15/2002,16,1681,0,0,77,503,0
1/15/2002,7,1200,0,0,77,236,0
1/15/2002,31,247,0,0,77,76,0
1/15/2002,24,741,0,0,77,424,0
1/15/2002,4,2294,0,0,77,582,0
1/15/2002,20,2060,0,0,77,925,0
1/15/2002,13,1488,0,0,4,615,0
1/15/2002,9,1850,0,0,77,931,0
1/15/2002,8,1962,0,0,13,1764,0
1/15/2002,11,915,0,0,2,658,0
1/15/2002,6,508,0,0,1,439,0
1/15/2002,15,980,0,0,1,2760,2
1/15/2002,10,2944,0,0,77,1070,0
1/15/2002,2,2280,0,0,77,969,0
1/15/2002,17,914,0,0,77,1095,0
1/15/2002,12,4633,0,0,77,5867,0
1/15/2002,19,1676,0,0,77,938,0
1/15/2002,22,7780,0,0,77,2057,0
1/15/2002,23,3000,0,0,77,1348,0
1/15/2002,21,2747,0,0,77,651,0
1/15/2002,38,864,0,0,77,366,0
1/15/2002,26,1337,0,0,2,274,0
1/15/2002,45,1305,0,0,3,1333,0
1/15/2002,32,240,0,0,3,333,0
1/15/2002,49,3854,0,0,4,2283,0
1/15/2002,28,102,0,0,5,663,0
1/15/2002,40,937,0,0,13,705,0
1/15/2002,56,941,0,0,57,582,0
1/15/2002,42,2177,0,0,64,1382,0
1/15/2002,43,1239,0,0,9,475,0
1/15/2002,61,2079,0,0,55,1189,0
1/15/2002,35,2707,0,0,77,1787,0
1/15/2002,41,1918,0,0,5,804,0
1/15/2002,37,3321,0,0,7,1924,0
1/15/2002,34,1050,0,0,4,895,0
1/15/2002,57,1499,0,0,33,443,0
1/15/2002,48,251,0,0,14,265,0
1/15/2002,36,1585,0,0,23,1699,0
1/15/2002,59,2119,0,0,5,1935,0
1/15/2002,60,98,0,0,108,2145,0
1/15/2002,52,3272,0,0,55,2613,0
1/15/2002,62,558,0,0,4,522,0
1/15/2002,46,838,0,0,76,11479,0
1/15/2002,39,2241,0,0,24,3533,0
1/15/2002,63,1138,0,0,4,2004,0
1/15/2002,51,210,0,0,34,916,0
1/15/2002,64,783,0,1,13,627,0
1/15/2002,54,1360,0,0,12,762,0
2/15/2002,15,5592,0,0,77,4222,0
2/15/2002,27,2094,0,0,77,1064,0
2/15/2002,29,4294,0,0,77,1468,0
2/15/2002,25,473,0,0,77,621,0
2/15/2002,16,685,0,0,77,639,0
2/15/2002,7,1044,0,0,77,209,0
2/15/2002,31,185,0,0,77,168,0
2/15/2002,24,638,0,0,77,488,0
2/15/2002,4,1809,0,0,77,561,0
2/15/2002,20,2210,0,0,77,1029,0
2/15/2002,13,1626,0,0,77,673,0
2/15/2002,9,1551,0,0,77,892,0
2/15/2002,8,2028,0,0,1,2059,0
2/15/2002,11,1057,0,0,2,940,0
2/15/2002,6,474,0,0,3,430,0
2/15/2002,15,1354,0,0,77,2611,0
2/15/2002,10,2603,0,0,77,1231,0
2/15/2002,2,2296,0,0,77,1088,0
2/15/2002,17,993,0,0,77,1055,0
2/15/2002,12,3756,0,0,77,6200,0
2/15/2002,19,1313,0,0,77,893,0
2/15/2002,22,9092,0,0,77,2243,0
2/15/2002,23,3924,0,0,77,1709,2
2/15/2002,21,2885,0,0,77,879,0
2/15/2002,38,1170,0,0,77,653,0
2/15/2002,26,1194,0,0,1,267,0
2/15/2002,45,1472,0,0,77,1491,0
2/15/2002,32,551,0,0,1,307,0
2/15/2002,49,4726,0,0,77,2849,0
2/15/2002,28,1435,0,0,3,969,0
2/15/2002,40,1445,0,0,1,944,0
2/15/2002,56,704,0,0,38,564,0
2/15/2002,42,1920,0,0,49,1221,0
2/15/2002,43,2289,0,0,8,675,0
2/15/2002,61,1893,0,0,26,1243,0
2/15/2002,35,2817,0,0,77,1737,0
2/15/2002,41,4029,0,0,12,1670,0
2/15/2002,37,3150,0,0,5,2533,0
2/15/2002,34,2046,0,0,2,1369,0
2/15/2002,57,1292,0,0,16,642,0
2/15/2002,48,302,0,0,7,345,0
2/15/2002,36,1579,0,0,20,1736,0
2/15/2002,59,2077,0,0,5,1791,0
2/15/2002,60,130,0,0,55,2143,0
2/15/2002,52,3567,0,0,30,2491,0
2/15/2002,62,351,0,0,1,515,0
2/15/2002,46,856,0,0,39,7839,0
2/15/2002,39,2241,0,0,5,3430,0
2/15/2002,63,947,0,0,8,1759,0
2/15/2002,51,96,0,0,26,1417,0
2/15/2002,64,697,0,0,6,439,0
2/15/2002,54,1336,0,0,9,691,0
3/15/2002,15,5237,0,0,77,3452,0
3/15/2002,27,2538,0,0,77,987,0
3/15/2002,3,724,0,0,77,396,0
3/15/2002,29,4236,0,0,77,1505,0
3/15/2002,25,1873,0,0,77,1267,0
3/15/2002,16,739,0,0,77,623,0
3/15/2002,7,1011,0,0,77,317,0
3/15/2002,31,495,0,0,77,189,0
3/15/2002,24,1957,0,0,77,512,0
3/15/2002,4,2644,0,0,77,582,0
3/15/2002,20,2417,0,0,77,1035,0
3/15/2002,13,673,0,0,77,333,0
3/15/2002,9,1783,0,0,77,1040,0
3/15/2002,8,2163,0,0,77,12,0
3/15/2002,11,1006,0,0,77,874,0
3/15/2002,6,1083,0,0,1,726,0
3/15/2002,15,1135,0,0,1,2473,0
3/15/2002,10,2687,0,0,77,1156,0
3/15/2002,2,2587,0,0,77,1139,0
3/15/2002,17,1174,0,0,77,1109,0
3/15/2002,12,4461,0,0,77,6996,0
3/15/2002,19,1899,0,0,77,901,0
3/15/2002,22,7390,0,0,77,2210,0
3/15/2002,23,5031,0,0,77,1926,0
3/15/2002,21,3349,0,0,77,915,0
3/15/2002,38,2125,0,0,77,945,0
3/15/2002,26,1164,0,0,3,532,0
3/15/2002,45,1625,0,0,77,1523,0
3/15/2002,32,615,0,0,1,400,0
3/15/2002,49,3731,0,0,77,2317,0
3/15/2002,28,1715,0,0,3,935,0
3/15/2002,40,1824,0,0,12,730,0
3/15/2002,56,829,0,0,43,598,0
3/15/2002,42,1787,0,0,52,1463,0
3/15/2002,43,2089,0,0,19,714,0
3/15/2002,61,2178,0,0,48,1334,0
3/15/2002,35,3912,0,0,77,1837,0
3/15/2002,41,4424,0,0,77,777,0
3/15/2002,37,4223,0,0,6,2393,0
3/15/2002,34,1014,0,0,7,1036,0
3/15/2002,57,1695,0,0,31,626,0
3/15/2002,48,152,0,0,7,391,0
3/15/2002,36,4755,0,0,33,5398,0
3/15/2002,59,2202,0,0,12,2034,0
3/15/2002,60,119,0,0,47,1860,0
3/15/2002,52,3806,0,0,19,2715,0
3/15/2002,62,455,0,0,77,430,0
3/15/2002,46,915,0,0,29,1316,0
3/15/2002,39,2241,0,0,8,2353,0
3/15/2002,63,3723,0,0,4,1555,0
3/15/2002,51,391,0,0,39,1382,0
3/15/2002,64,614,0,0,11,390,0
3/15/2002,54,1420,0,0,7,456,0
4/15/2002,15,2834,0,0,77,3160,0
4/15/2002,27,2550,0,0,77,1007,0
4/15/2002,3,1066,0,0,77,345,0
4/15/2002,29,2949,0,0,77,1109,0
4/15/2002,25,2465,0,0,77,1313,0
4/15/2002,16,1321,0,0,77,944,0
4/15/2002,7,1170,0,0,77,280,0
4/15/2002,31,426,0,0,77,304,0
4/15/2002,24,798,0,0,77,467,0
4/15/2002,4,1857,0,0,77,848,0
4/15/2002,20,2364,0,0,77,988,0
4/15/2002,13,1055,0,0,77,474,0
4/15/2002,9,2160,0,0,77,1021,0
4/15/2002,8,2622,0,0,77,1602,0
4/15/2002,11,1284,0,0,3,1080,0
4/15/2002,6,556,0,0,19,529,0
4/15/2002,15,1751,0,0,14,3359,0
4/15/2002,10,2906,0,0,2,1300,0
4/15/2002,2,2587,0,0,77,1188,0
4/15/2002,17,1055,0,0,77,1207,0
4/15/2002,12,4402,0,0,77,8146,0
4/15/2002,19,1861,0,0,77,1017,0
4/15/2002,22,8218,0,0,77,2095,0
4/15/2002,23,6374,0,0,1,2515,0
4/15/2002,21,4180,0,0,77,1383,0
4/15/2002,38,1539,0,0,77,649,0
4/15/2002,26,801,0,0,2,358,0
4/15/2002,45,1279,0,0,77,1656,0
4/15/2002,32,381,0,0,1,380,0
4/15/2002,49,4551,0,0,77,2795,0
4/15/2002,28,2006,0,0,2,1066,0
4/15/2002,40,1481,0,0,8,880,0
4/15/2002,56,642,0,0,59,595,0
4/15/2002,42,1794,0,0,30,1664,0
4/15/2002,43,3160,0,0,30,1100,0
4/15/2002,61,1961,0,0,40,1286,0
4/15/2002,35,3136,0,0,77,1912,0
4/15/2002,41,4874,0,0,12,1276,0
4/15/2002,37,3373,0,0,21,2413,0
4/15/2002,34,1087,0,0,4,1024,0
4/15/2002,57,1848,0,1,102,689,0
4/15/2002,48,200,0,0,12,330,0
4/15/2002,36,1711,0,0,19,1765,0
4/15/2002,59,2219,0,0,11,1289,0
4/15/2002,60,92,0,0,52,1911,0
4/15/2002,52,3162,0,0,23,2871,0
4/15/2002,62,365,0,0,77,380,0
4/15/2002,46,853,0,0,77,5794,0
4/15/2002,39,2241,0,0,6,3791,0
4/15/2002,63,1199,0,0,17,1745,0
4/15/2002,51,702,0,0,82,1488,0
4/15/2002,64,952,0,0,13,650,0
4/15/2002,54,1216,0,0,3,825,0
5/15/2002,15,6784,0,0,77,4738,0
5/15/2002,27,2487,0,0,77,1170,0
5/15/2002,3,1052,0,0,77,466,0
5/15/2002,29,4992,0,0,77,2280,0
5/15/2002,25,3927,0,0,77,1765,0
5/15/2002,16,1077,0,0,77,772,0
5/15/2002,7,981,0,0,77,281,0
5/15/2002,31,346,0,0,77,246,0
5/15/2002,24,875,0,0,1,467,0
5/15/2002,4,2080,0,0,77,774,0
5/15/2002,20,2663,0,0,77,972,0
5/15/2002,13,870,0,0,77,391,0
5/15/2002,9,1839,0,0,77,813,0
5/15/2002,8,2402,0,0,77,1646,0
5/15/2002,11,997,0,0,6,880,0
5/15/2002,6,826,0,0,27,627,0
5/15/2002,15,1453,0,0,20,3292,0
5/15/2002,10,3167,0,0,77,1389,0
5/15/2002,2,2334,0,0,77,1164,0
5/15/2002,17,909,0,0,77,1189,0
5/15/2002,12,4869,0,0,1,8798,0
5/15/2002,19,1739,0,0,77,1188,0
5/15/2002,22,7897,0,0,77,2205,0
5/15/2002,23,5964,0,0,9,2813,1
5/15/2002,21,4137,0,0,1,1309,0
5/15/2002,38,1526,0,0,23,1039,0
5/15/2002,26,643,0,0,1,322,0
5/15/2002,45,1194,0,0,16,1600,0
5/15/2002,32,443,0,0,9,498,0
5/15/2002,49,3217,0,0,77,2501,0
5/15/2002,28,1353,0,0,4,1212,0
5/15/2002,40,952,0,0,41,632,0
5/15/2002,56,475,0,0,327,542,0
5/15/2002,42,1686,0,0,56,1405,0
5/15/2002,43,2530,0,0,19,932,0
5/15/2002,61,1732,0,0,58,1562,0
5/15/2002,35,2957,0,0,77,1799,0
5/15/2002,41,1820,0,0,75,1322,0
5/15/2002,37,280,0,0,15,2294,0
5/15/2002,34,497,0,0,22,855,0
5/15/2002,57,1411,0,0,140,741,0
5/15/2002,48,141,0,0,5,641,0
5/15/2002,36,1569,0,0,39,1950,0
5/15/2002,59,1394,0,0,21,2551,0
5/15/2002,60,113,0,0,62,2234,0
5/15/2002,52,2831,0,0,67,2618,0
5/15/2002,62,549,0,0,1,743,0
5/15/2002,46,849,0,0,111,4479,0
5/15/2002,39,1,0,0,9,3349,0
5/15/2002,63,906,0,0,34,1756,0
5/15/2002,51,449,0,1,92,1169,0
5/15/2002,64,854,0,0,24,727,0
5/15/2002,54,1593,0,0,7,1153,0
6/15/2002,15,6656,0,0,77,6366,0
6/15/2002,27,2354,0,0,77,1256,0
6/15/2002,29,3528,0,0,77,2052,0
6/15/2002,25,4382,0,0,77,2427,0
6/15/2002,16,613,0,0,77,677,0
6/15/2002,7,1204,0,0,77,292,0
6/15/2002,31,681,0,0,77,160,0
6/15/2002,24,1091,0,0,77,436,0
6/15/2002,4,4866,0,0,77,915,0
6/15/2002,20,3164,0,0,77,1076,0
6/15/2002,13,1589,0,0,77,1043,0
6/15/2002,9,1979,0,0,77,1206,0
6/15/2002,8,2750,0,0,2,1662,0
6/15/2002,11,1144,0,0,9,760,0
6/15/2002,6,900,0,0,26,570,0
6/15/2002,15,1898,0,0,22,3642,0
6/15/2002,10,3684,0,0,77,1314,0
6/15/2002,2,2847,0,0,77,1262,0
6/15/2002,17,985,0,0,77,1169,0
6/15/2002,12,4668,0,0,5,8525,0
6/15/2002,19,1625,0,0,77,1056,0
6/15/2002,22,9907,0,0,77,2817,0
6/15/2002,23,5845,0,0,8,2824,0
6/15/2002,21,4026,0,0,77,1424,0
6/15/2002,38,1634,0,0,34,954,0
6/15/2002,26,794,0,0,240,414,0
6/15/2002,45,1129,0,0,21,1634,0
6/15/2002,32,481,0,0,11,488,0
6/15/2002,49,4753,0,0,2,3240,0
6/15/2002,28,1257,0,0,3,1599,0
6/15/2002,40,1676,0,0,32,1253,0
6/15/2002,56,585,0,1,200,624,0
6/15/2002,42,1343,0,0,55,1483,0
6/15/2002,43,1672,0,0,26,678,0
6/15/2002,61,1826,0,0,105,1568,0
6/15/2002,35,2563,0,0,77,2236,0
6/15/2002,41,2624,0,0,172,1470,0
6/15/2002,37,4079,0,0,10,2739,0
6/15/2002,34,755,0,0,28,977,0
6/15/2002,57,1356,0,0,129,422,0
6/15/2002,48,121,0,0,9,565,0
6/15/2002,36,716,0,0,8,1349,0
6/15/2002,59,1902,0,0,20,2078,0
6/15/2002,60,122,0,0,120,2242,0
6/15/2002,52,2663,0,0,62,2224,0
6/15/2002,62,886,0,0,3,1493,0
6/15/2002,46,1329,0,1,162,5496,0
6/15/2002,39,2241,0,0,11,3494,0
6/15/2002,63,1373,0,2,247,2084,0
6/15/2002,51,617,0,2,145,698,0
6/15/2002,64,628,0,0,28,803,0
6/15/2002,54,1568,0,0,12,1011,0
7/15/2002,15,7245,0,0,77,5601,0
7/15/2002,27,2835,0,0,77,1305,0
7/15/2002,3,1118,0,0,77,408,0
7/15/2002,29,888,0,0,77,612,0
7/15/2002,25,3115,0,0,77,2123,0
7/15/2002,16,1391,0,0,77,898,0
7/15/2002,7,1550,0,0,77,285,0
7/15/2002,31,812,0,0,77,152,0
7/15/2002,24,1156,0,0,77,394,0
7/15/2002,4,6391,0,0,77,880,0
7/15/2002,20,4314,0,0,77,944,0
7/15/2002,13,4135,0,0,77,941,0
7/15/2002,9,1643,0,0,77,1024,0
7/15/2002,8,3825,0,0,2,1352,0
7/15/2002,11,2580,0,0,77,765,0
7/15/2002,6,1157,0,0,17,580,0
7/15/2002,15,1305,0,0,6,3525,0
7/15/2002,10,4954,0,0,77,1442,0
7/15/2002,2,3191,0,0,77,1259,0
7/15/2002,17,1309,0,0,77,1143,0
7/15/2002,12,7076,0,0,77,8503,0
7/15/2002,19,2056,0,0,77,1077,0
7/15/2002,22,10764,0,0,77,2108,0
7/15/2002,23,6750,0,0,4,2397,0
7/15/2002,21,4190,0,0,77,1373,0
7/15/2002,38,1876,0,0,189,864,0
7/15/2002,26,979,0,0,204,529,0
7/15/2002,45,1062,0,0,25,1748,0
7/15/2002,32,431,0,0,23,442,0
7/15/2002,49,3886,0,0,24,2490,0
7/15/2002,28,1251,0,0,8,1026,0
7/15/2002,40,948,0,0,48,920,0
7/15/2002,56,518,0,1,368,585,0
7/15/2002,42,1842,0,0,75,1500,0
7/15/2002,43,2714,0,0,23,883,0
7/15/2002,61,2241,0,0,124,1374,0
7/15/2002,35,3215,0,0,77,2190,0
7/15/2002,41,3521,0,0,215,1950,1
7/15/2002,37,4686,0,0,150,2677,0
7/15/2002,34,1316,0,0,50,1113,0
7/15/2002,57,2111,0,0,303,558,0
7/15/2002,48,114,0,0,38,445,0
7/15/2002,36,1801,0,0,86,1807,0
7/15/2002,59,3376,0,0,82,2466,0
7/15/2002,60,259,0,1,271,1817,0
7/15/2002,52,3567,0,0,29,2491,0
7/15/2002,62,585,0,0,12,951,0
7/15/2002,46,1294,0,1,264,5270,0
7/15/2002,39,1,0,0,20,3158,0
7/15/2002,63,2043,0,2,245,1537,0
7/15/2002,51,695,0,0,166,985,0
7/15/2002,64,935,0,1,91,627,1
7/15/2002,54,935,0,0,43,627,1
8/15/2002,15,6376,0,0,77,4259,0
8/15/2002,27,3672,0,0,77,1241,0
8/15/2002,3,1702,0,0,77,350,0
8/15/2002,29,4311,0,0,77,1957,0
8/15/2002,25,5679,0,0,77,2130,0
8/15/2002,16,1323,0,0,77,925,0
8/15/2002,7,2118,0,0,77,25,0
8/15/2002,31,441,0,0,77,87,0
8/15/2002,24,1487,0,0,77,513,0
8/15/2002,4,4670,0,0,77,788,0
8/15/2002,20,3822,0,0,77,849,0
8/15/2002,13,2338,0,0,77,763,0
8/15/2002,9,2280,0,0,77,803,0
8/15/2002,8,3266,0,0,1,1471,0
8/15/2002,11,1374,0,0,2,650,0
8/15/2002,6,863,0,0,77,418,0
8/15/2002,15,1871,0,0,2,3459,0
8/15/2002,10,4145,0,0,77,1318,0
8/15/2002,2,3313,0,0,77,1252,0
8/15/2002,17,1175,0,0,1,1232,0
8/15/2002,12,6455,0,0,1,8154,0
8/15/2002,19,2404,0,0,77,960,0
8/15/2002,22,15078,0,0,26,2248,0
8/15/2002,23,8043,0,0,15,2328,0
8/15/2002,21,3659,0,0,77,1120,0
8/15/2002,38,1735,0,0,41,797,0
8/15/2002,26,1043,0,0,193,461,0
8/15/2002,45,1448,0,0,9,1446,0
8/15/2002,32,573,0,0,13,520,0
8/15/2002,49,4430,0,0,48,2569,0
8/15/2002,28,1062,0,0,1,916,0
8/15/2002,40,1387,0,0,32,981,0
8/15/2002,56,572,0,0,82,584,0
8/15/2002,42,1550,0,0,83,1270,0
8/15/2002,43,2317,0,0,19,853,0
8/15/2002,61,2479,0,0,128,1176,0
8/15/2002,35,3543,0,0,77,1802,0
8/15/2002,41,4716,0,0,215,1653,1
8/15/2002,37,4916,0,0,150,2598,0
8/15/2002,34,1704,0,0,22,1049,0
8/15/2002,57,2245,0,0,278,442,0
8/15/2002,48,118,0,0,30,499,0
8/15/2002,36,2012,0,0,99,1576,0
8/15/2002,59,3135,0,0,99,2206,0
8/15/2002,60,99,0,0,273,1684,0
8/15/2002,52,2733,0,0,123,2226,0
8/15/2002,62,391,0,0,15,417,0
8/15/2002,46,1037,0,1,222,2630,0
8/15/2002,39,2,0,0,29,2772,0
8/15/2002,63,1793,0,2,198,1636,0
8/15/2002,51,1191,0,0,117,944,0
8/15/2002,64,1024,0,1,91,594,0
8/15/2002,54,1780,0,0,43,873,0
9/15/2002,15,6271,0,0,77,4714,0
9/15/2002,27,3555,0,0,77,1045,0
9/15/2002,3,1194,0,0,77,382,0
9/15/2002,29,3983,0,0,77,1563,0
9/15/2002,25,7258,0,0,77,2150,0
9/15/2002,16,1282,0,0,77,806,0
9/15/2002,7,1319,0,0,77,215,0
9/15/2002,31,328,0,0,77,92,0
9/15/2002,24,1025,0,0,77,458,0
9/15/2002,4,3281,0,0,77,756,0
9/15/2002,20,2663,0,0,77,790,0
9/15/2002,13,1958,0,0,77,769,0
9/15/2002,9,2645,0,0,77,768,0
9/15/2002,8,2541,0,0,1,1430,0
9/15/2002,11,1451,0,0,2,638,0
9/15/2002,6,752,0,0,1,490,0
9/15/2002,15,1397,0,0,7,3275,0
9/15/2002,10,3535,0,0,77,1224,0
9/15/2002,2,2952,0,0,77,1289,0
9/15/2002,17,1026,0,0,77,1076,0
9/15/2002,12,4937,0,0,77,7780,0
9/15/2002,19,1957,0,0,77,916,0
9/15/2002,22,16810,0,0,16,2640,0
9/15/2002,23,9211,0,0,99,2135,1
9/15/2002,21,2705,0,0,39,941,0
9/15/2002,38,1880,0,0,88,761,0
9/15/2002,26,2753,0,0,64,399,0
9/15/2002,45,1656,0,0,32,1683,0
9/15/2002,32,486,0,0,31,426,0
9/15/2002,49,5319,0,0,69,2385,0
9/15/2002,28,11998,0,0,21,9776,0
9/15/2002,40,1681,0,0,31,1288,0
9/15/2002,56,809,0,0,30,592,0
9/15/2002,42,2030,0,0,61,1384,0
9/15/2002,43,2133,0,0,19,745,0
9/15/2002,61,2696,0,0,75,1337,1
9/15/2002,35,3897,0,0,77,1790,0
9/15/2002,41,1981,0,0,13,655,0
9/15/2002,37,8512,0,0,61,2631,0
9/15/2002,34,1158,0,0,7,566,0
9/15/2002,57,2332,0,1,137,484,0
9/15/2002,48,93,0,1,39,519,0
9/15/2002,36,1235,0,0,78,863,0
9/15/2002,59,2411,0,0,123,1688,0
9/15/2002,60,85,0,0,377,1714,0
9/15/2002,52,2830,0,1,261,2180,0
9/15/2002,62,364,0,0,11,390,0
9/15/2002,46,1056,0,0,198,3944,0
9/15/2002,39,2241,0,1,33,2571,0
9/15/2002,63,1239,0,0,150,1538,0
9/15/2002,51,872,0,0,52,745,0
9/15/2002,64,815,0,0,34,687,0
9/15/2002,54,1859,0,0,25,640,0
10/15/2002,15,5291,0,0,77,2355,0
10/15/2002,27,2611,0,0,77,854,0
10/15/2002,3,1060,0,0,77,352,0
10/15/2002,29,9412,0,0,77,3748,0
10/15/2002,25,4714,0,0,77,1441,0
10/15/2002,16,1871,0,0,77,1039,0
10/15/2002,7,1267,0,0,77,258,0
10/15/2002,31,173,0,0,77,58,0
10/15/2002,24,958,0,0,77,392,0
10/15/2002,4,4493,0,0,77,718,0
10/15/2002,20,2238,0,0,77,721,0
10/15/2002,13,1212,0,0,77,630,0
10/15/2002,9,1503,0,0,1,803,0
10/15/2002,8,2224,0,0,77,1339,0
10/15/2002,11,1134,0,0,1,658,0
10/15/2002,6,726,0,0,1,447,0
10/15/2002,15,2185,0,0,14,3600,0
10/15/2002,10,3287,0,0,77,1373,0
10/15/2002,2,2593,0,0,77,1223,0
10/15/2002,17,1354,0,0,2,1073,0
10/15/2002,12,4365,0,0,77,8008,0
10/15/2002,19,1256,0,0,77,752,0
10/15/2002,22,11629,0,0,77,1973,0
10/15/2002,23,6924,0,0,240,2309,1
10/15/2002,21,4930,0,0,26,1358,0
10/15/2002,38,2244,0,0,129,700,0
10/15/2002,26,1163,0,0,58,330,0
10/15/2002,45,1181,0,0,105,1481,0
10/15/2002,32,530,0,0,166,462,0
10/15/2002,49,4963,0,0,137,2348,0
10/15/2002,28,1143,0,0,149,720,0
10/15/2002,40,1604,0,0,63,920,0
10/15/2002,56,1494,0,0,47,779,0
10/15/2002,42,3907,0,0,327,1618,0
10/15/2002,43,2211,0,0,10,1308,0
10/15/2002,61,3311,0,0,164,1308,1
10/15/2002,35,3520,0,0,77,1278,0
10/15/2002,41,2769,0,1,102,1324,0
10/15/2002,37,8512,0,0,112,2910,0
10/15/2002,34,1007,0,0,29,549,0
10/15/2002,57,2209,0,0,274,508,0
10/15/2002,48,345,0,0,123,508,0
10/15/2002,36,2707,0,1,128,1457,0
10/15/2002,59,3033,0,0,163,1955,0
10/15/2002,60,122,0,1,346,1721,0
10/15/2002,52,3261,0,1,340,2010,0
10/15/2002,62,510,0,1,35,398,0
10/15/2002,46,1254,0,0,250,4089,0
10/15/2002,39,2241,0,0,39,2529,0
10/15/2002,63,1793,0,0,178,2318,0
10/15/2002,51,1046,0,1,112,829,0
10/15/2002,64,737,0,1,25,713,0
10/15/2002,54,1039,0,0,50,455,0
11/15/2002,15,9939,0,0,77,4950,0
11/15/2002,27,3500,0,0,77,839,0
11/15/2002,3,921,0,0,77,273,0
11/15/2002,29,6652,0,0,77,1594,0
11/15/2002,25,4035,0,0,77,1415,0
11/15/2002,16,2306,0,0,77,818,0
11/15/2002,7,978,0,0,77,233,0
11/15/2002,31,215,0,0,77,69,0
11/15/2002,24,658,0,0,77,306,0
11/15/2002,4,3441,0,0,77,640,0
11/15/2002,20,2120,0,0,77,773,0
11/15/2002,13,1494,0,0,77,726,0
11/15/2002,9,1777,0,0,77,807,0
11/15/2002,8,5168,0,0,1,1231,0
11/15/2002,11,1187,0,0,77,675,0
11/15/2002,6,575,0,0,6,356,0
11/15/2002,15,1055,0,0,6,3875,0
11/15/2002,10,3280,0,0,77,1174,0
11/15/2002,2,2489,0,0,77,1197,0
11/15/2002,17,1129,0,0,1,1055,0
11/15/2002,12,4030,0,0,77,7594,0
11/15/2002,19,1414,0,0,77,855,0
11/15/2002,22,8264,0,0,77,1750,0
11/15/2002,23,6378,0,0,123,2027,0
11/15/2002,21,3667,0,0,37,1019,0
11/15/2002,38,2370,0,0,86,693,0
11/15/2002,26,1120,0,0,16,385,0
11/15/2002,45,1698,0,0,27,1289,0
11/15/2002,32,689,0,0,270,304,0
11/15/2002,49,4139,0,0,104,3523,0
11/15/2002,28,1400,0,0,33,859,0
11/15/2002,40,2287,0,0,34,815,0
11/15/2002,56,1139,0,0,136,689,0
11/15/2002,42,4068,0,0,173,1300,0
11/15/2002,43,2549,0,0,38,773,0
11/15/2002,61,3144,0,0,83,1335,0
11/15/2002,35,4520,0,0,77,1588,0
11/15/2002,41,2241,0,0,76,1001,0
11/15/2002,37,5605,0,0,102,1302,0
11/15/2002,34,1274,0,0,15,528,0
11/15/2002,57,2271,0,0,120,482,0
11/15/2002,48,149,0,0,64,363,0
11/15/2002,36,1513,0,1,71,1409,0
11/15/2002,59,3311,0,0,99,1752,0
11/15/2002,60,135,0,0,220,1423,0
11/15/2002,52,3434,0,0,215,2094,0
11/15/2002,62,464,0,0,13,502,0
11/15/2002,46,899,0,1,165,3249,0
11/15/2002,39,3,0,1,39,3192,0
11/15/2002,63,1422,0,0,73,3192,0
11/15/2002,51,544,0,0,135,655,0
11/15/2002,64,564,0,0,15,548,0
11/15/2002,54,1922,0,0,23,766,0
12/15/2002,15,5562,0,0,77,2447,0
12/15/2002,27,2122,0,0,77,577,0
12/15/2002,3,474,0,0,77,238,0
12/15/2002,29,6092,0,0,77,1952,0
12/15/2002,25,3938,0,0,77,928,0
12/15/2002,16,1728,0,0,77,810,0
12/15/2002,7,814,0,0,77,195,0
12/15/2002,31,666,0,0,77,241,0
12/15/2002,24,10792,0,0,77,296,0
12/15/2002,4,3308,0,0,77,686,0
12/15/2002,20,2554,0,0,77,959,0
12/15/2002,13,1188,0,0,77,383,0
12/15/2002,9,1978,0,0,77,861,0
12/15/2002,8,2673,0,0,77,1196,0
12/15/2002,11,1090,0,0,77,714,0
12/15/2002,6,726,0,0,77,411,0
12/15/2002,15,903,0,0,5,3251,0
12/15/2002,10,3498,0,0,77,1204,0
12/15/2002,2,2517,0,0,77,1199,0
12/15/2002,17,1129,0,0,77,1055,0
12/15/2002,12,4613,0,0,1,7186,0
12/15/2002,19,1821,0,0,77,808,0
12/15/2002,22,9005,0,0,77,1815,0
12/15/2002,23,7084,0,0,77,1994,1
12/15/2002,21,4307,0,0,77,896,0
12/15/2002,38,2113,0,0,77,651,0
12/15/2002,26,1499,0,0,77,381,0
12/15/2002,45,2186,0,0,77,1342,0
12/15/2002,32,571,0,1,138,254,0
